"IBC.code","Start.Date","End.Date","Reported.Minimum","Reported.Maximum","Province"
"d2766","6 Apr 2007","6 Apr 2007",9,9,"Salah ad Din"
"d2767","6 Apr 2007","6 Apr 2007",2,2,"Diyala"
"d2768","6 Apr 2007","6 Apr 2007",1,1,"Baghdad"
"d2769","6 Apr 2007","6 Apr 2007",2,2,"Wasit"
"d2772","6 Apr 2007","6 Apr 2007",1,1,NA
"d2773","6 Apr 2007","6 Apr 2007",1,1,"Diyala"
"d2778","6 Apr 2007","6 Apr 2007",2,2,"Baghdad"
"k5997a","6 Apr 2007","6 Apr 2007",2,2,"Baghdad"
"k5997b","6 Apr 2007","6 Apr 2007",2,2,"Baghdad"
"k5997c","6 Apr 2007","6 Apr 2007",2,2,"Baghdad"
"k5997e","6 Apr 2007","6 Apr 2007",1,1,"Baghdad"
"k5997f","6 Apr 2007","6 Apr 2007",1,1,"Baghdad"
"k5997d","6 Apr 2007","6 Apr 2007",1,1,"Baghdad"
"k5997g","6 Apr 2007","6 Apr 2007",1,1,"Baghdad"
"k5997h","6 Apr 2007","6 Apr 2007",1,1,"Baghdad"
"k5997h","6 Apr 2007","6 Apr 2007",1,1,"Baghdad"
"k5982","5 Apr 2007","5 Apr 2007",2,2,NA
"k5983","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"k5984","5 Apr 2007","5 Apr 2007",1,1,"Anbar"
"k5986","5 Apr 2007","5 Apr 2007",2,2,"Baghdad"
"k5987","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"k5988","5 Apr 2007","5 Apr 2007",2,2,"Baghdad"
"k5989","5 Apr 2007","5 Apr 2007",19,19,"Diyala"
"k5990","5 Apr 2007","5 Apr 2007",20,20,"Diyala"
"k5991","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"k5992","5 Apr 2007","5 Apr 2007",1,2,"Baghdad"
"k5993","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"d2754","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"d2755","5 Apr 2007","5 Apr 2007",2,2,"Baghdad"
"d2756","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"d2757","5 Apr 2007","5 Apr 2007",1,1,"Diyala"
"d2758","5 Apr 2007","5 Apr 2007",1,1,NA
"d2760","5 Apr 2007","5 Apr 2007",4,4,"Nineveh"
"d2762","5 Apr 2007","5 Apr 2007",1,1,"Nineveh"
"k8760","5 Apr 2007","5 Apr 2007",2,2,"Baghdad"
"k5985a","5 Apr 2007","5 Apr 2007",3,3,"Baghdad"
"k5985b","5 Apr 2007","5 Apr 2007",2,2,"Baghdad"
"k5985c","5 Apr 2007","5 Apr 2007",2,2,"Baghdad"
"k5985d","5 Apr 2007","5 Apr 2007",2,2,"Baghdad"
"k5985e","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"k5985f","5 Apr 2007","5 Apr 2007",1,1,"Baghdad"
"k5973","3 Apr 2007","4 Apr 2007",4,4,"Diyala"
"k5974","4 Apr 2007","4 Apr 2007",1,1,"Nineveh"
"k5975","4 Apr 2007","4 Apr 2007",1,1,"Anbar"
"k5976","4 Apr 2007","4 Apr 2007",10,10,"Baghdad"
"k5977","4 Apr 2007","4 Apr 2007",2,2,"Qadisiyyah"
"k5979","4 Apr 2007","4 Apr 2007",1,2,"Baghdad"
"k5980","4 Apr 2007","4 Apr 2007",11,11,"Salah ad Din"
"d2727","4 Apr 2007","4 Apr 2007",1,1,"Nineveh"
"d2746","4 Apr 2007","4 Apr 2007",1,1,"Baghdad"
"d2747","4 Apr 2007","4 Apr 2007",4,4,"Diyala"
"d2748","4 Apr 2007","4 Apr 2007",1,1,"Diyala"
"d2749","4 Apr 2007","4 Apr 2007",1,1,"Diyala"
"d2750","4 Apr 2007","4 Apr 2007",2,2,"Wasit"
"d2751","4 Apr 2007","4 Apr 2007",1,1,"Diyala"
"d2752","4 Apr 2007","4 Apr 2007",1,1,"Baghdad"
"d2753","3 Apr 2007","4 Apr 2007",3,3,"Anbar"
"d2759","4 Apr 2007","4 Apr 2007",1,1,"Babil"
"d2761","4 Apr 2007","4 Apr 2007",1,1,"Diyala"
"d2763","4 Apr 2007","4 Apr 2007",2,2,"Nineveh"
"d4688","4 Apr 2007","4 Apr 2007",1,1,"Baghdad"
"k5961","3 Apr 2007","3 Apr 2007",7,7,"Diyala"
"k5963","3 Apr 2007","3 Apr 2007",1,1,"Wasit"
"k5964","3 Apr 2007","3 Apr 2007",1,1,"Kirkuk"
"k5965","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"k5966","3 Apr 2007","3 Apr 2007",1,1,"Wasit"
"k5967","3 Apr 2007","3 Apr 2007",1,1,"Diyala"
"k5968","3 Apr 2007","3 Apr 2007",1,1,"Salah ad Din"
"k5970","3 Apr 2007","3 Apr 2007",2,2,"Baghdad"
"k5972","3 Apr 2007","3 Apr 2007",1,1,"Babil"
"d2738","2 Apr 2007","3 Apr 2007",2,7,"Salah ad Din"
"d2739","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"d2740","3 Apr 2007","3 Apr 2007",3,3,"Baghdad"
"d2741","3 Apr 2007","3 Apr 2007",1,1,"Kirkuk"
"d2742","3 Apr 2007","3 Apr 2007",2,2,NA
"d2743","3 Apr 2007","3 Apr 2007",1,1,"Basra"
"d2744","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"d2745","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"d2764","2 Apr 2007","3 Apr 2007",2,2,"Nineveh"
"k8759","3 Apr 2007","3 Apr 2007",2,2,"Babil"
"k8761","2 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"d4363","3 Apr 2007","3 Apr 2007",5,5,"Anbar"
"k5969a","3 Apr 2007","3 Apr 2007",3,3,"Baghdad"
"k5969b","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"k5969c","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"k5969d","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"k5969e","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"k5969f","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"k5969g","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"k5969h","3 Apr 2007","3 Apr 2007",1,1,"Baghdad"
"d4480","3 Apr 2007","3 Apr 2007",1,1,NA
"k5951","2 Apr 2007","2 Apr 2007",2,2,"Baghdad"
"k5952","2 Apr 2007","2 Apr 2007",10,10,"Diyala"
"k5955","2 Apr 2007","2 Apr 2007",23,23,"Diyala"
"k5956","2 Apr 2007","2 Apr 2007",3,3,"Nineveh"
"k5957","2 Apr 2007","2 Apr 2007",15,15,"Kirkuk"
"k5958","2 Apr 2007","2 Apr 2007",2,4,"Baghdad"
"k5959","2 Apr 2007","2 Apr 2007",1,1,"Anbar"
"k5960","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5962","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5971","2 Apr 2007","2 Apr 2007",5,5,"Diyala"
"d2726","2 Apr 2007","2 Apr 2007",0,6,"Nineveh"
"d2734","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"d2735","2 Apr 2007","2 Apr 2007",1,1,NA
"d2736","2 Apr 2007","2 Apr 2007",3,3,"Anbar"
"k5954a","2 Apr 2007","2 Apr 2007",3,3,"Baghdad"
"k5954b","2 Apr 2007","2 Apr 2007",2,2,"Baghdad"
"k5954c","2 Apr 2007","2 Apr 2007",2,2,"Baghdad"
"k5954d","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5954e","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5954f","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5954g","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5954h","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5954i","2 Apr 2007","2 Apr 2007",1,1,"Baghdad"
"k5954j","2 Apr 2007","2 Apr 2007",2,2,"Baghdad"
"k5934","31 Mar 2007","1 Apr 2007",0,1,"Salah ad Din"
"k5942","1 Apr 2007","1 Apr 2007",2,2,"Nineveh"
"k5943","1 Apr 2007","1 Apr 2007",5,5,"Anbar"
"k5944","1 Apr 2007","1 Apr 2007",1,1,"Salah ad Din"
"k5945","1 Apr 2007","1 Apr 2007",2,3,"Salah ad Din"
"k5947","1 Apr 2007","1 Apr 2007",4,4,"Karbala"
"k5948","1 Apr 2007","1 Apr 2007",1,1,"Anbar"
"k5950","1 Apr 2007","1 Apr 2007",2,2,"Nineveh"
"d2731","1 Apr 2007","1 Apr 2007",2,2,"Salah ad Din"
"d2732","1 Apr 2007","1 Apr 2007",2,2,NA
"d2733","1 Apr 2007","1 Apr 2007",1,1,"Baghdad"
"k5946a","1 Apr 2007","1 Apr 2007",5,5,"Baghdad"
"k5946b","1 Apr 2007","1 Apr 2007",3,3,"Baghdad"
"k5946c","1 Apr 2007","1 Apr 2007",2,2,"Baghdad"
"k5946d","1 Apr 2007","1 Apr 2007",2,2,"Baghdad"
"k5946e","1 Apr 2007","1 Apr 2007",2,2,"Baghdad"
"k5946f","1 Apr 2007","1 Apr 2007",1,1,"Baghdad"
"k5946g","1 Apr 2007","1 Apr 2007",1,1,"Baghdad"
"k5946g","1 Apr 2007","1 Apr 2007",1,1,"Baghdad"
"d5130","1 Apr 2007","1 Apr 2007",1,1,"Nineveh"
"k5929","31 Mar 2007","31 Mar 2007",4,4,"Nineveh"
"k5930","31 Mar 2007","31 Mar 2007",2,2,"Salah ad Din"
"k5932","31 Mar 2007","31 Mar 2007",5,5,"Wasit"
"k5933","31 Mar 2007","31 Mar 2007",1,1,"Babil"
"k5935","31 Mar 2007","31 Mar 2007",6,6,"Salah ad Din"
"k5936","31 Mar 2007","31 Mar 2007",2,4,"Babil"
"k5937","31 Mar 2007","31 Mar 2007",1,3,"Wasit"
"k5938","31 Mar 2007","31 Mar 2007",5,5,"Baghdad"
"k5939","31 Mar 2007","31 Mar 2007",3,3,"Diyala"
"k5940","31 Mar 2007","31 Mar 2007",2,2,"Qadisiyyah"
"k5941","31 Mar 2007","31 Mar 2007",8,9,"Salah ad Din"
"k5949","31 Mar 2007","31 Mar 2007",4,4,"Qadisiyyah"
"d1300","31 Mar 2007","31 Mar 2007",2,2,"Baghdad"
"d1302","31 Mar 2007","31 Mar 2007",1,1,NA
"d3461","1 Mar 2007","31 Mar 2007",29,33,"Basra"
"d3734c","1 Mar 2007","31 Mar 2007",6,6,"Karbala"
"k8762","31 Mar 2007","31 Mar 2007",1,1,"Diyala"
"d3735","15 Mar 2007","31 Mar 2007",8,8,"Maysan"
"k8776","31 Mar 2007","31 Mar 2007",1,1,"Kirkuk"
"k8777","31 Mar 2007","31 Mar 2007",1,1,"Baghdad"
"k8778","31 Mar 2007","31 Mar 2007",1,1,"Baghdad"
"k8779","31 Mar 2007","31 Mar 2007",2,2,"Baghdad"
"k5931a","31 Mar 2007","31 Mar 2007",3,3,"Baghdad"
"k5931b","31 Mar 2007","31 Mar 2007",2,2,"Baghdad"
"k5931c","31 Mar 2007","31 Mar 2007",2,2,"Baghdad"
"k5931d","31 Mar 2007","31 Mar 2007",1,1,"Baghdad"
"k5931e","31 Mar 2007","31 Mar 2007",1,1,"Baghdad"
"k5931f","31 Mar 2007","31 Mar 2007",1,1,"Baghdad"
"k5931g","31 Mar 2007","31 Mar 2007",0,3,"Baghdad"
"k5924","30 Mar 2007","30 Mar 2007",2,2,"Babil"
"k5925","30 Mar 2007","30 Mar 2007",13,13,"Baghdad"
"k5926","30 Mar 2007","30 Mar 2007",1,1,"Baghdad"
"k5927","29 Mar 2007","30 Mar 2007",20,25,"Nineveh"
"k5928","30 Mar 2007","30 Mar 2007",20,20,"Baghdad"
"d1293","30 Mar 2007","30 Mar 2007",4,4,"Karbala"
"d1295","30 Mar 2007","30 Mar 2007",2,2,"Babil"
"d1296","30 Mar 2007","30 Mar 2007",2,2,"Baghdad"
"d1298","30 Mar 2007","30 Mar 2007",7,7,"Diyala"
"d1299","30 Mar 2007","30 Mar 2007",1,1,"Qadisiyyah"
"d1301","30 Mar 2007","30 Mar 2007",2,2,"Diyala"
"d5316","30 Mar 2007","30 Mar 2007",1,1,"Baghdad"
"d5713","30 Mar 2007","30 Mar 2007",4,4,"Anbar"
"d5714","30 Mar 2007","30 Mar 2007",1,1,NA
"d5715","30 Mar 2007","30 Mar 2007",1,1,NA
"k5911","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"k5912","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"k5914","29 Mar 2007","29 Mar 2007",1,1,"Nineveh"
"k5915","29 Mar 2007","29 Mar 2007",3,4,"Baghdad"
"k5916","29 Mar 2007","29 Mar 2007",2,3,"Baghdad"
"k5917","29 Mar 2007","29 Mar 2007",6,10,"Baghdad"
"k5918","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5919","29 Mar 2007","29 Mar 2007",1,1,"Qadisiyyah"
"k5920","29 Mar 2007","29 Mar 2007",4,4,"Nineveh"
"k5922","29 Mar 2007","29 Mar 2007",53,53,"Diyala"
"k5923","29 Mar 2007","29 Mar 2007",80,82,"Baghdad"
"k6046","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"d1290","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"d1291","29 Mar 2007","29 Mar 2007",1,1,"Salah ad Din"
"d1292","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"d1294","29 Mar 2007","29 Mar 2007",1,1,"Qadisiyyah"
"d1297","29 Mar 2007","29 Mar 2007",1,1,NA
"k8781","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"k5921a","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5921b","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5921c","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5921d","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5921e","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"k5921f","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5921g","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5921h","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"k5921i","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"k5921j","29 Mar 2007","29 Mar 2007",7,7,"Baghdad"
"k5921k","29 Mar 2007","29 Mar 2007",1,1,"Baghdad"
"k5921l","29 Mar 2007","29 Mar 2007",2,2,"Baghdad"
"k5899","28 Mar 2007","28 Mar 2007",5,5,"Wasit"
"k5901","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5902","28 Mar 2007","28 Mar 2007",2,2,"Kirkuk"
"k5903","28 Mar 2007","28 Mar 2007",1,1,"Karbala"
"k5904","28 Mar 2007","28 Mar 2007",3,3,"Baghdad"
"k5905","28 Mar 2007","28 Mar 2007",2,4,"Babil"
"k5906","28 Mar 2007","28 Mar 2007",2,3,"Baghdad"
"k5907","28 Mar 2007","28 Mar 2007",0,8,"Anbar"
"k5908","27 Mar 2007","28 Mar 2007",70,70,"Nineveh"
"k5910","28 Mar 2007","28 Mar 2007",1,1,"Kirkuk"
"d1284","28 Mar 2007","28 Mar 2007",1,1,"Qadisiyyah"
"d1285","28 Mar 2007","28 Mar 2007",1,1,"Qadisiyyah"
"d1286","28 Mar 2007","28 Mar 2007",1,1,"Diyala"
"d1287","28 Mar 2007","28 Mar 2007",1,1,"Diyala"
"d1288","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"d1289","28 Mar 2007","28 Mar 2007",1,1,"Nineveh"
"k8782","28 Mar 2007","28 Mar 2007",1,1,"Diyala"
"k5900a","28 Mar 2007","28 Mar 2007",2,2,"Diyala"
"k5900b","28 Mar 2007","28 Mar 2007",7,8,"Diyala"
"k5913a","28 Mar 2007","28 Mar 2007",2,2,"Baghdad"
"k5913b","28 Mar 2007","28 Mar 2007",2,2,"Baghdad"
"k5913c","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913d","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913e","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913f","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913g","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913h","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913i","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913j","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5913k","28 Mar 2007","28 Mar 2007",1,1,"Baghdad"
"k5883","27 Mar 2007","27 Mar 2007",1,1,"Nineveh"
"k5884","27 Mar 2007","27 Mar 2007",0,1,"Baghdad"
"k5885","27 Mar 2007","27 Mar 2007",4,4,"Baghdad"
"k5886","27 Mar 2007","27 Mar 2007",2,2,"Nineveh"
"k5887","27 Mar 2007","27 Mar 2007",2,2,"Baghdad"
"k5889","27 Mar 2007","27 Mar 2007",4,4,"Nineveh"
"k5890","27 Mar 2007","27 Mar 2007",6,6,"Qadisiyyah"
"k5891","27 Mar 2007","27 Mar 2007",1,1,"Baghdad"
"k5892","27 Mar 2007","27 Mar 2007",1,1,"Baghdad"
"k5893","27 Mar 2007","27 Mar 2007",1,1,"Baghdad"
"k5894","27 Mar 2007","27 Mar 2007",4,4,"Baghdad"
"k5895","27 Mar 2007","27 Mar 2007",2,2,"Kirkuk"
"k5896","27 Mar 2007","27 Mar 2007",1,3,"Najaf"
"k5897","27 Mar 2007","27 Mar 2007",152,152,"Nineveh"
"k5898","27 Mar 2007","27 Mar 2007",16,17,"Anbar"
"d1282","27 Mar 2007","27 Mar 2007",2,2,"Diyala"
"d1283","27 Mar 2007","27 Mar 2007",2,2,"Diyala"
"k8771","27 Mar 2007","27 Mar 2007",1,1,"Kirkuk"
"k8780","27 Mar 2007","27 Mar 2007",1,1,"Baghdad"
"k5888a","27 Mar 2007","27 Mar 2007",1,1,"Baghdad"
"k5888b","27 Mar 2007","27 Mar 2007",5,5,"Baghdad"
"k5888c","27 Mar 2007","27 Mar 2007",3,3,"Baghdad"
"k5888d","27 Mar 2007","27 Mar 2007",2,2,"Baghdad"
"k5888e","27 Mar 2007","27 Mar 2007",1,1,"Baghdad"
"k5888f","27 Mar 2007","27 Mar 2007",2,2,"Baghdad"
"k5888g","27 Mar 2007","27 Mar 2007",1,1,"Baghdad"
"d5712","27 Mar 2007","27 Mar 2007",1,1,"Anbar"
"k5868","26 Mar 2007","26 Mar 2007",2,2,"Salah ad Din"
"k5869","26 Mar 2007","26 Mar 2007",1,1,"Salah ad Din"
"k5870","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"k5871","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"k5872","26 Mar 2007","26 Mar 2007",2,2,"Baghdad"
"k5874","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"k5875","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"k5876","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"k5878","26 Mar 2007","26 Mar 2007",5,5,"Baghdad"
"k5879","26 Mar 2007","26 Mar 2007",3,3,"Salah ad Din"
"k5880","26 Mar 2007","26 Mar 2007",2,2,"Nineveh"
"k5881","26 Mar 2007","26 Mar 2007",1,1,"Nineveh"
"k5882","26 Mar 2007","26 Mar 2007",3,3,"Baghdad"
"d1277","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"d1278","26 Mar 2007","26 Mar 2007",1,1,NA
"d1279","26 Mar 2007","26 Mar 2007",1,1,"Anbar"
"d1280","26 Mar 2007","26 Mar 2007",3,3,"Anbar"
"d1281","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"k5877a","26 Mar 2007","26 Mar 2007",3,3,"Baghdad"
"k5877b","26 Mar 2007","26 Mar 2007",2,2,"Baghdad"
"k5877c","26 Mar 2007","26 Mar 2007",2,2,"Baghdad"
"k5877d","26 Mar 2007","26 Mar 2007",2,2,"Baghdad"
"k5877e","26 Mar 2007","26 Mar 2007",2,2,"Baghdad"
"k5877f","26 Mar 2007","26 Mar 2007",2,2,"Baghdad"
"k5877g","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"k5877h","26 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"d4576","24 Mar 2007","26 Mar 2007",1,1,"Baghdad"
"d5711","26 Mar 2007","26 Mar 2007",1,1,"Anbar"
"k5858","25 Mar 2007","25 Mar 2007",1,1,"Salah ad Din"
"k5859","25 Mar 2007","25 Mar 2007",2,2,"Baghdad"
"k5861","25 Mar 2007","25 Mar 2007",2,2,"Baghdad"
"k5862","25 Mar 2007","25 Mar 2007",1,1,"Qadisiyyah"
"k5863","25 Mar 2007","25 Mar 2007",1,1,"Nineveh"
"k5864","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5865","25 Mar 2007","25 Mar 2007",1,1,"Nineveh"
"k5866","25 Mar 2007","25 Mar 2007",1,1,"Nineveh"
"d1274","25 Mar 2007","25 Mar 2007",1,1,"Diyala"
"d1275","25 Mar 2007","25 Mar 2007",5,5,"Nineveh"
"d1276","25 Mar 2007","25 Mar 2007",1,1,"Wasit"
"k5860a","25 Mar 2007","25 Mar 2007",3,3,"Baghdad"
"k5860b","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860c","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860d","25 Mar 2007","25 Mar 2007",2,2,"Baghdad"
"k5860e","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860f","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860g","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860h","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860i","25 Mar 2007","25 Mar 2007",2,2,"Baghdad"
"k5860j","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860k","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860l","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5860m","25 Mar 2007","25 Mar 2007",1,1,"Baghdad"
"k5843","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"k5844","24 Mar 2007","24 Mar 2007",0,1,"Baghdad"
"k5845","24 Mar 2007","24 Mar 2007",2,2,"Baghdad"
"k5848","24 Mar 2007","24 Mar 2007",12,12,"Anbar"
"k5849","24 Mar 2007","24 Mar 2007",8,20,"Anbar"
"k5850","24 Mar 2007","24 Mar 2007",10,10,"Nineveh"
"k5852","24 Mar 2007","24 Mar 2007",1,4,"Baghdad"
"k5853","24 Mar 2007","24 Mar 2007",1,1,"Salah ad Din"
"k5854","24 Mar 2007","24 Mar 2007",2,2,"Diyala"
"k5855","24 Mar 2007","24 Mar 2007",5,5,"Diyala"
"k5856","24 Mar 2007","24 Mar 2007",10,13,"Baghdad"
"k5857","24 Mar 2007","24 Mar 2007",20,33,"Baghdad"
"d1268","22 Mar 2007","24 Mar 2007",8,13,"Diyala"
"d1269","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"d1270","24 Mar 2007","24 Mar 2007",2,2,"Wasit"
"d1271","24 Mar 2007","24 Mar 2007",2,2,"Baghdad"
"d1272","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"d2343","24 Mar 2007","24 Mar 2007",1,1,"Nineveh"
"k8783","24 Mar 2007","24 Mar 2007",9,9,"Baghdad"
"k5846b","24 Mar 2007","24 Mar 2007",2,2,"Wasit"
"k5846a","24 Mar 2007","24 Mar 2007",4,4,"Wasit"
"k5847a","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"k5847b","24 Mar 2007","24 Mar 2007",2,2,"Baghdad"
"k5847c","24 Mar 2007","24 Mar 2007",2,2,"Baghdad"
"k5847d","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"k5847e","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"k5847f","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"k5847g","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"k5847h","24 Mar 2007","24 Mar 2007",1,1,"Baghdad"
"k5847i","24 Mar 2007","24 Mar 2007",0,1,"Baghdad"
"d5129","24 Mar 2007","24 Mar 2007",1,1,"Salah ad Din"
"k5834","23 Mar 2007","23 Mar 2007",3,3,"Diyala"
"k5835","23 Mar 2007","23 Mar 2007",1,1,NA
"k5836","23 Mar 2007","23 Mar 2007",1,1,"Qadisiyyah"
"k5838","23 Mar 2007","23 Mar 2007",4,4,"Salah ad Din"
"k5841","23 Mar 2007","23 Mar 2007",5,7,"Baghdad"
"k5842","23 Mar 2007","23 Mar 2007",9,9,"Baghdad"
"d1265","23 Mar 2007","23 Mar 2007",2,2,"Qadisiyyah"
"d1266","23 Mar 2007","23 Mar 2007",2,2,"Anbar"
"d1267","23 Mar 2007","23 Mar 2007",1,1,"Basra"
"k5837a","23 Mar 2007","23 Mar 2007",1,1,"Nineveh"
"k5837b","23 Mar 2007","23 Mar 2007",1,1,"Nineveh"
"k5837c","23 Mar 2007","23 Mar 2007",2,2,"Nineveh"
"d4361","20 Mar 2007","23 Mar 2007",3,3,"Salah ad Din"
"k5839a","23 Mar 2007","23 Mar 2007",3,3,"Baghdad"
"k5839b","23 Mar 2007","23 Mar 2007",3,3,"Baghdad"
"k5839c","23 Mar 2007","23 Mar 2007",1,1,"Baghdad"
"k5839d","23 Mar 2007","23 Mar 2007",1,1,"Baghdad"
"k5839e","23 Mar 2007","23 Mar 2007",4,4,"Baghdad"
"k5839f","23 Mar 2007","23 Mar 2007",2,2,"Baghdad"
"k5839g","23 Mar 2007","23 Mar 2007",2,2,"Baghdad"
"k5839h","23 Mar 2007","23 Mar 2007",2,2,"Baghdad"
"k5839i","23 Mar 2007","23 Mar 2007",2,2,"Baghdad"
"k5839j","23 Mar 2007","23 Mar 2007",1,1,"Baghdad"
"k5839k","23 Mar 2007","23 Mar 2007",2,2,"Baghdad"
"k5839l","23 Mar 2007","23 Mar 2007",1,1,"Baghdad"
"k5839m","23 Mar 2007","23 Mar 2007",1,1,"Baghdad"
"k5839n","23 Mar 2007","23 Mar 2007",1,1,"Baghdad"
"k5839o","23 Mar 2007","23 Mar 2007",2,2,"Baghdad"
"d5709","23 Mar 2007","23 Mar 2007",1,1,"Anbar"
"d5710","23 Mar 2007","23 Mar 2007",2,2,NA
"k5828","22 Mar 2007","22 Mar 2007",1,1,"Basra"
"k5829","22 Mar 2007","22 Mar 2007",4,4,"Nineveh"
"k5831","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
"k5832","22 Mar 2007","22 Mar 2007",2,2,"Qadisiyyah"
"k5833","22 Mar 2007","22 Mar 2007",1,1,"Diyala"
"k5840","22 Mar 2007","22 Mar 2007",2,2,"Salah ad Din"
"d1263","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
"d1264","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
"k5830a","22 Mar 2007","22 Mar 2007",3,3,"Baghdad"
"k5830b","22 Mar 2007","22 Mar 2007",2,2,"Baghdad"
"k5830c","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
"k5830d","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
"k5830e","22 Mar 2007","22 Mar 2007",2,2,"Baghdad"
"k5830f","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
"k5830g","22 Mar 2007","22 Mar 2007",2,2,"Baghdad"
"k5830h","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
"k5830i","22 Mar 2007","22 Mar 2007",1,1,"Baghdad"
